,id,name,artist,playlist id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
39,3sfAX8pPdYOljjtrcPnhwO,Wavez Change,SCNTST,Loss for words,0.484,0.905,6,-9.497,0,0.0955,0.00644,0.296,0.199,0.34,138.15,audio_features,spotify:track:3sfAX8pPdYOljjtrcPnhwO,https://api.spotify.com/v1/tracks/3sfAX8pPdYOljjtrcPnhwO,https://api.spotify.com/v1/audio-analysis/3sfAX8pPdYOljjtrcPnhwO,211315,4
40,2RcTghQ3SHmObNamFpoAWy,Tuesday,Tennyson,Loss for words,0.85,0.555,7,-9.903,0,0.37,0.102,0.137,0.101,0.465,127.912,audio_features,spotify:track:2RcTghQ3SHmObNamFpoAWy,https://api.spotify.com/v1/tracks/2RcTghQ3SHmObNamFpoAWy,https://api.spotify.com/v1/audio-analysis/2RcTghQ3SHmObNamFpoAWy,225742,4
41,79H5IKTwXdAbqypigoP832,Feel It All Around,Washed Out,Loss for words,0.34,0.737,8,-4.681,1,0.0582,0.000105,0.762,0.0699,0.499,172.022,audio_features,spotify:track:79H5IKTwXdAbqypigoP832,https://api.spotify.com/v1/tracks/79H5IKTwXdAbqypigoP832,https://api.spotify.com/v1/audio-analysis/79H5IKTwXdAbqypigoP832,192080,4
42,2PYyVuGLglQpImVqL4C0UN,Stop Fronting,The Alchemist,Loss for words,0.618,0.682,1,-6.749,1,0.0325,0.0636,0.418,0.367,0.928,82.888,audio_features,spotify:track:2PYyVuGLglQpImVqL4C0UN,https://api.spotify.com/v1/tracks/2PYyVuGLglQpImVqL4C0UN,https://api.spotify.com/v1/audio-analysis/2PYyVuGLglQpImVqL4C0UN,200800,4
43,4Yyt2HKP1yrAdKj4kyrDdc,Porchlight And Rocking Chairs - KiNK Remix,Jimpster,Loss for words,0.639,0.793,7,-6.644,1,0.0455,0.0359,5.68e-06,0.12,0.19,120.016,audio_features,spotify:track:4Yyt2HKP1yrAdKj4kyrDdc,https://api.spotify.com/v1/tracks/4Yyt2HKP1yrAdKj4kyrDdc,https://api.spotify.com/v1/audio-analysis/4Yyt2HKP1yrAdKj4kyrDdc,420926,4
44,3de3pLWU48fpTNlSuM6tyR,Adieu,Tchami,Loss for words,0.718,0.747,11,-4.932,0,0.0409,0.0464,0.641,0.0772,0.325,125.982,audio_features,spotify:track:3de3pLWU48fpTNlSuM6tyR,https://api.spotify.com/v1/tracks/3de3pLWU48fpTNlSuM6tyR,https://api.spotify.com/v1/audio-analysis/3de3pLWU48fpTNlSuM6tyR,413333,4
45,2TuHTou8x5N7rPMVm1fLAg,Many Rivers,Booka Shade,Loss for words,0.735,0.514,11,-10.68,0,0.0591,0.00114,0.528,0.131,0.484,123.993,audio_features,spotify:track:2TuHTou8x5N7rPMVm1fLAg,https://api.spotify.com/v1/tracks/2TuHTou8x5N7rPMVm1fLAg,https://api.spotify.com/v1/audio-analysis/2TuHTou8x5N7rPMVm1fLAg,309000,4
46,453inLjYtC8HFhk5I0lUzr,Dark Hadou,Da-P,Loss for words,0.639,0.653,10,-9.734,0,0.0565,0.0725,0.368,0.165,0.123,119.875,audio_features,spotify:track:453inLjYtC8HFhk5I0lUzr,https://api.spotify.com/v1/tracks/453inLjYtC8HFhk5I0lUzr,https://api.spotify.com/v1/audio-analysis/453inLjYtC8HFhk5I0lUzr,218044,4
47,3zeUsBriXyndNol039cCFE,Essex,Su Na,Loss for words,0.819,0.321,1,-15.578,1,0.12,0.466,0.855,0.102,0.111,128.046,audio_features,spotify:track:3zeUsBriXyndNol039cCFE,https://api.spotify.com/v1/tracks/3zeUsBriXyndNol039cCFE,https://api.spotify.com/v1/audio-analysis/3zeUsBriXyndNol039cCFE,129675,4
48,2IezQkO86sIznt6jbVa4j8,Back When (1997),DROELOE,Loss for words,0.679,0.394,10,-9.748,0,0.0411,0.0314,0.817,0.111,0.037,130.042,audio_features,spotify:track:2IezQkO86sIznt6jbVa4j8,https://api.spotify.com/v1/tracks/2IezQkO86sIznt6jbVa4j8,https://api.spotify.com/v1/audio-analysis/2IezQkO86sIznt6jbVa4j8,154615,4
49,7tW2TN5ZDVxh1gGDcYOdix,Lifeboat,Gallago,Loss for words,0.786,0.612,10,-9.458,1,0.0548,0.0866,0.127,0.099,0.201,124.009,audio_features,spotify:track:7tW2TN5ZDVxh1gGDcYOdix,https://api.spotify.com/v1/tracks/7tW2TN5ZDVxh1gGDcYOdix,https://api.spotify.com/v1/audio-analysis/7tW2TN5ZDVxh1gGDcYOdix,286937,4
50,0iALOYqXaVoluUIsSyDAny,On Hold - Jamie xx Remix,The xx,Loss for words,0.759,0.909,0,-7.85,0,0.0373,0.302,0.842,0.0998,0.47,128.189,audio_features,spotify:track:0iALOYqXaVoluUIsSyDAny,https://api.spotify.com/v1/tracks/0iALOYqXaVoluUIsSyDAny,https://api.spotify.com/v1/audio-analysis/0iALOYqXaVoluUIsSyDAny,371533,4
51,6OIRfhT6SenII2Jx7gCFTy,Lost Signal,Gallago,Loss for words,0.719,0.657,1,-10.105,1,0.0464,0.000472,0.182,0.103,0.0784,120.005,audio_features,spotify:track:6OIRfhT6SenII2Jx7gCFTy,https://api.spotify.com/v1/tracks/6OIRfhT6SenII2Jx7gCFTy,https://api.spotify.com/v1/audio-analysis/6OIRfhT6SenII2Jx7gCFTy,322507,4
52,5EGJ7e7frJjYja6H4afzoT,Bambro Koyo Ganda,Bonobo,Loss for words,0.723,0.571,1,-10.22,1,0.0572,0.21,0.334,0.133,0.185,115.518,audio_features,spotify:track:5EGJ7e7frJjYja6H4afzoT,https://api.spotify.com/v1/tracks/5EGJ7e7frJjYja6H4afzoT,https://api.spotify.com/v1/audio-analysis/5EGJ7e7frJjYja6H4afzoT,302428,4
53,2JX7chMzReZEN7iGwzC72l,boleta,expand or expire.,Loss for words,0.726,0.86,1,-7.085,1,0.0518,0.0154,0.126,0.271,0.698,125.024,audio_features,spotify:track:2JX7chMzReZEN7iGwzC72l,https://api.spotify.com/v1/tracks/2JX7chMzReZEN7iGwzC72l,https://api.spotify.com/v1/audio-analysis/2JX7chMzReZEN7iGwzC72l,149280,4
54,19Ml0EilJ56JSqQi56J7YB,Something New,Getter,Loss for words,0.67,0.702,6,-2.143,0,0.0941,0.0551,0.103,0.341,0.122,90.017,audio_features,spotify:track:19Ml0EilJ56JSqQi56J7YB,https://api.spotify.com/v1/tracks/19Ml0EilJ56JSqQi56J7YB,https://api.spotify.com/v1/audio-analysis/19Ml0EilJ56JSqQi56J7YB,242667,4
55,1R2CpJXwERlLURyKaE1nWr,The Journey,Tom Misch,Loss for words,0.625,0.398,9,-10.218,0,0.0338,0.279,0.747,0.0893,0.265,86.992,audio_features,spotify:track:1R2CpJXwERlLURyKaE1nWr,https://api.spotify.com/v1/tracks/1R2CpJXwERlLURyKaE1nWr,https://api.spotify.com/v1/audio-analysis/1R2CpJXwERlLURyKaE1nWr,266820,4
56,46JZiSdSM7utc9Vf93qNYg,Crowd Go Loose,Boathouse,Loss for words,0.791,0.425,8,-13.817,0,0.0594,0.673,0.842,0.147,0.218,117.988,audio_features,spotify:track:46JZiSdSM7utc9Vf93qNYg,https://api.spotify.com/v1/tracks/46JZiSdSM7utc9Vf93qNYg,https://api.spotify.com/v1/audio-analysis/46JZiSdSM7utc9Vf93qNYg,251167,4
57,3pvMAdmkEnMjhxY6lFkawT,Sleep Sound,Jamie xx,Loss for words,0.74,0.463,5,-13.727,0,0.0467,0.652,0.903,0.415,0.1,118.191,audio_features,spotify:track:3pvMAdmkEnMjhxY6lFkawT,https://api.spotify.com/v1/tracks/3pvMAdmkEnMjhxY6lFkawT,https://api.spotify.com/v1/audio-analysis/3pvMAdmkEnMjhxY6lFkawT,232623,4
58,0DSIv9DJruGLaRRLKKgit3,NY Is Killing Me,Gil Scott-Heron,Loss for words,0.791,0.56,11,-9.099,0,0.135,0.00692,0.0186,0.0794,0.146,140.022,audio_features,spotify:track:0DSIv9DJruGLaRRLKKgit3,https://api.spotify.com/v1/tracks/0DSIv9DJruGLaRRLKKgit3,https://api.spotify.com/v1/audio-analysis/0DSIv9DJruGLaRRLKKgit3,343867,4
59,4URnM2xMiKC2xNElsiY44q,I'm New Here,Gil Scott-Heron,Loss for words,0.419,0.518,2,-10.885,1,0.254,0.0364,0.145,0.0923,0.375,141.963,audio_features,spotify:track:4URnM2xMiKC2xNElsiY44q,https://api.spotify.com/v1/tracks/4URnM2xMiKC2xNElsiY44q,https://api.spotify.com/v1/audio-analysis/4URnM2xMiKC2xNElsiY44q,206800,4
60,7M5w0qoZ9ocxldS0IW7o7A,Come Close To Me - Live Session 1,Romare,Loss for words,0.761,0.477,11,-10.568,1,0.0875,0.507,0.774,0.079,0.266,99.986,audio_features,spotify:track:7M5w0qoZ9ocxldS0IW7o7A,https://api.spotify.com/v1/tracks/7M5w0qoZ9ocxldS0IW7o7A,https://api.spotify.com/v1/audio-analysis/7M5w0qoZ9ocxldS0IW7o7A,491717,4
61,70LaVp8UrF7j8WynSPuyxq,Down the Line (It Takes a Number),Romare,Loss for words,0.789,0.374,6,-9.576,1,0.333,0.838,0.861,0.0548,0.324,88.011,audio_features,spotify:track:70LaVp8UrF7j8WynSPuyxq,https://api.spotify.com/v1/tracks/70LaVp8UrF7j8WynSPuyxq,https://api.spotify.com/v1/audio-analysis/70LaVp8UrF7j8WynSPuyxq,254698,4
62,4310PP6zE9ZLyfNFF1372u,Flight,monte booker,Loss for words,0.667,0.363,7,-11.73,0,0.296,0.635,0.081,0.382,0.175,101.545,audio_features,spotify:track:4310PP6zE9ZLyfNFF1372u,https://api.spotify.com/v1/tracks/4310PP6zE9ZLyfNFF1372u,https://api.spotify.com/v1/audio-analysis/4310PP6zE9ZLyfNFF1372u,161371,3
63,7zEd2XKRtKi1nJgcajw7k7,Perfect Run,Crooked Colours,Loss for words,0.62,0.654,9,-9.926,0,0.0449,0.0215,0.478,0.0728,0.0287,116.968,audio_features,spotify:track:7zEd2XKRtKi1nJgcajw7k7,https://api.spotify.com/v1/tracks/7zEd2XKRtKi1nJgcajw7k7,https://api.spotify.com/v1/audio-analysis/7zEd2XKRtKi1nJgcajw7k7,368047,4
64,6YPQGcqfMXZbQaz6l30uBJ,Sleep Sound,Jamie xx,Loss for words,0.762,0.536,5,-11.7,0,0.0623,0.353,0.913,0.0847,0.147,118.134,audio_features,spotify:track:6YPQGcqfMXZbQaz6l30uBJ,https://api.spotify.com/v1/tracks/6YPQGcqfMXZbQaz6l30uBJ,https://api.spotify.com/v1/audio-analysis/6YPQGcqfMXZbQaz6l30uBJ,383310,4
65,2KkqvaYudEQMQXRK8c8VTs,Então Tá (feat. Faktiss & Dzmnd),Sango,Loss for words,0.876,0.566,9,-7.714,1,0.397,0.299,0.00173,0.119,0.492,130.019,audio_features,spotify:track:2KkqvaYudEQMQXRK8c8VTs,https://api.spotify.com/v1/tracks/2KkqvaYudEQMQXRK8c8VTs,https://api.spotify.com/v1/audio-analysis/2KkqvaYudEQMQXRK8c8VTs,130566,4
66,25jpX7KzuyCu8SZM0I4k47,Memory,Com Truise,Loss for words,0.729,0.814,2,-9.305,1,0.0387,0.0602,0.215,0.164,0.351,109.97,audio_features,spotify:track:25jpX7KzuyCu8SZM0I4k47,https://api.spotify.com/v1/tracks/25jpX7KzuyCu8SZM0I4k47,https://api.spotify.com/v1/audio-analysis/25jpX7KzuyCu8SZM0I4k47,215319,4
67,77Ezu3tBE7gmzQ4mRnZZUf,The Rest Is Noise,Jamie xx,Loss for words,0.681,0.665,0,-11.118,0,0.0432,0.589,0.865,0.276,0.325,124.989,audio_features,spotify:track:77Ezu3tBE7gmzQ4mRnZZUf,https://api.spotify.com/v1/tracks/77Ezu3tBE7gmzQ4mRnZZUf,https://api.spotify.com/v1/audio-analysis/77Ezu3tBE7gmzQ4mRnZZUf,298305,4
68,0zlTLKnLY5hYur9w2hPLqB,Wiggly Worm,Billy Kenny,Loss for words,0.808,0.428,10,-9.358,1,0.0563,0.000596,0.787,0.0519,0.434,123.002,audio_features,spotify:track:0zlTLKnLY5hYur9w2hPLqB,https://api.spotify.com/v1/tracks/0zlTLKnLY5hYur9w2hPLqB,https://api.spotify.com/v1/audio-analysis/0zlTLKnLY5hYur9w2hPLqB,312702,4
69,78Hcqq6G0K7AEI7dsmmgPx,New Chapter,monte booker,Loss for words,0.477,0.562,2,-9.605,1,0.436,0.0643,0.0468,0.0818,0.285,78.064,audio_features,spotify:track:78Hcqq6G0K7AEI7dsmmgPx,https://api.spotify.com/v1/tracks/78Hcqq6G0K7AEI7dsmmgPx,https://api.spotify.com/v1/audio-analysis/78Hcqq6G0K7AEI7dsmmgPx,243411,3
70,1egVLpTrGvaWtUcR2xDoaN,Gosh,Jamie xx,Loss for words,0.753,0.46,10,-12.282,0,0.069,0.0176,0.779,0.0918,0.384,139.458,audio_features,spotify:track:1egVLpTrGvaWtUcR2xDoaN,https://api.spotify.com/v1/tracks/1egVLpTrGvaWtUcR2xDoaN,https://api.spotify.com/v1/audio-analysis/1egVLpTrGvaWtUcR2xDoaN,291019,4
71,0XLtaEZAVBOe3kp4tN2vgr,Obvs,Jamie xx,Loss for words,0.634,0.392,5,-12.603,0,0.0396,0.859,0.93,0.0817,0.424,152.074,audio_features,spotify:track:0XLtaEZAVBOe3kp4tN2vgr,https://api.spotify.com/v1/tracks/0XLtaEZAVBOe3kp4tN2vgr,https://api.spotify.com/v1/audio-analysis/0XLtaEZAVBOe3kp4tN2vgr,231040,4
72,315sgToRVTKGpOVNf8Ak5Q,Apolune,Jesper Ryom,Loss for words,0.717,0.726,0,-8.611,1,0.0927,0.00795,0.863,0.0849,0.538,123.01,audio_features,spotify:track:315sgToRVTKGpOVNf8Ak5Q,https://api.spotify.com/v1/tracks/315sgToRVTKGpOVNf8Ak5Q,https://api.spotify.com/v1/audio-analysis/315sgToRVTKGpOVNf8Ak5Q,402392,4
73,3oYn3uJ1Sth6hYI79bQEBv,Thir$t,Hucci,Loss for words,0.756,0.577,7,-8.035,1,0.0526,0.00609,0.869,0.143,0.06,105.02,audio_features,spotify:track:3oYn3uJ1Sth6hYI79bQEBv,https://api.spotify.com/v1/tracks/3oYn3uJ1Sth6hYI79bQEBv,https://api.spotify.com/v1/audio-analysis/3oYn3uJ1Sth6hYI79bQEBv,276611,4
74,3SFZum4wx7RNlaaf2QnOWv,Bird's Lament,Moondog,Loss for words,0.505,0.285,2,-11.163,1,0.0505,0.749,0.875,0.105,0.114,70.524,audio_features,spotify:track:3SFZum4wx7RNlaaf2QnOWv,https://api.spotify.com/v1/tracks/3SFZum4wx7RNlaaf2QnOWv,https://api.spotify.com/v1/audio-analysis/3SFZum4wx7RNlaaf2QnOWv,123906,3
75,0SwAOdc4C2kWUMbsXG4ztz,Most Really Pretty Girls Have Pretty Ugly Feet,HNNY,Loss for words,0.929,0.449,1,-10.425,1,0.0574,0.0862,0.49,0.0889,0.612,119.896,audio_features,spotify:track:0SwAOdc4C2kWUMbsXG4ztz,https://api.spotify.com/v1/tracks/0SwAOdc4C2kWUMbsXG4ztz,https://api.spotify.com/v1/audio-analysis/0SwAOdc4C2kWUMbsXG4ztz,285440,4
76,7fhPJQFCMaylAazrK9j8QT,CHANCES (INSTRUMENTAL),KAYTRANADA,Loss for words,0.946,0.435,5,-8.423,0,0.195,0.0636,0.837,0.175,0.661,105.995,audio_features,spotify:track:7fhPJQFCMaylAazrK9j8QT,https://api.spotify.com/v1/tracks/7fhPJQFCMaylAazrK9j8QT,https://api.spotify.com/v1/audio-analysis/7fhPJQFCMaylAazrK9j8QT,218200,4
77,606H9aM86W0fGgvlswFpOI,New York City Rage Fest,Kid Cudi,Loss for words,0.956,0.948,6,-6.619,0,0.0618,0.0568,0.93,0.0604,0.734,125.664,audio_features,spotify:track:606H9aM86W0fGgvlswFpOI,https://api.spotify.com/v1/tracks/606H9aM86W0fGgvlswFpOI,https://api.spotify.com/v1/audio-analysis/606H9aM86W0fGgvlswFpOI,113040,4
78,5IugJOlFFPwgUq2eW1xngc,Georgian Kiss,Souleance,Loss for words,0.781,0.646,7,-4.978,1,0.0787,0.172,0.00346,0.0906,0.518,99.973,audio_features,spotify:track:5IugJOlFFPwgUq2eW1xngc,https://api.spotify.com/v1/tracks/5IugJOlFFPwgUq2eW1xngc,https://api.spotify.com/v1/audio-analysis/5IugJOlFFPwgUq2eW1xngc,249407,4
79,2RVQYRbCNP1WVFQ8hEaaXC,oneofone_rwrk,eli filosov [ p h i l o ],Loss for words,0.534,0.426,9,-13.144,0,0.58,0.835,0.311,0.157,0.202,83.758,audio_features,spotify:track:2RVQYRbCNP1WVFQ8hEaaXC,https://api.spotify.com/v1/tracks/2RVQYRbCNP1WVFQ8hEaaXC,https://api.spotify.com/v1/audio-analysis/2RVQYRbCNP1WVFQ8hEaaXC,91429,4
80,2RycgtfFQZOPgEGrzBGE0j,Getsomerest/sleepwell,"quickly, quickly",Loss for words,0.637,0.394,7,-13.536,1,0.286,0.605,0.305,0.0968,0.361,132.015,audio_features,spotify:track:2RycgtfFQZOPgEGrzBGE0j,https://api.spotify.com/v1/tracks/2RycgtfFQZOPgEGrzBGE0j,https://api.spotify.com/v1/audio-analysis/2RycgtfFQZOPgEGrzBGE0j,332173,4
81,6DrldPGELZCMIHm67bQxWW,Robot Street Musicians,Stavroz,Loss for words,0.712,0.682,8,-9.317,1,0.0411,0.0661,0.622,0.223,0.188,119.985,audio_features,spotify:track:6DrldPGELZCMIHm67bQxWW,https://api.spotify.com/v1/tracks/6DrldPGELZCMIHm67bQxWW,https://api.spotify.com/v1/audio-analysis/6DrldPGELZCMIHm67bQxWW,482000,4
82,6tXYVzmdR7l7yEXY11b2Hq,F+L,Point Point,Loss for words,0.316,0.537,6,-6.614,0,0.0495,0.0804,0.87,0.0792,0.11,93.505,audio_features,spotify:track:6tXYVzmdR7l7yEXY11b2Hq,https://api.spotify.com/v1/tracks/6tXYVzmdR7l7yEXY11b2Hq,https://api.spotify.com/v1/audio-analysis/6tXYVzmdR7l7yEXY11b2Hq,300000,4
83,55K1SJ2SjjYh6n6xZ457W1,Just for You,letherette,Loss for words,0.735,0.738,9,-8.745,0,0.104,0.0106,0.539,0.0745,0.182,116.946,audio_features,spotify:track:55K1SJ2SjjYh6n6xZ457W1,https://api.spotify.com/v1/tracks/55K1SJ2SjjYh6n6xZ457W1,https://api.spotify.com/v1/audio-analysis/55K1SJ2SjjYh6n6xZ457W1,272239,4
84,14XnWy5pmR1hEjc37AZfad,Earfquake,Justice Der,Loss for words,0.557,0.146,8,-19.808,0,0.0433,0.938,0.95,0.11,0.548,148.484,audio_features,spotify:track:14XnWy5pmR1hEjc37AZfad,https://api.spotify.com/v1/tracks/14XnWy5pmR1hEjc37AZfad,https://api.spotify.com/v1/audio-analysis/14XnWy5pmR1hEjc37AZfad,347842,4
85,6koWevx9MqN6efQ6qreIbm,A Walk,Tycho,Loss for words,0.659,0.716,9,-7.816,1,0.0317,0.329,0.909,0.127,0.382,139.952,audio_features,spotify:track:6koWevx9MqN6efQ6qreIbm,https://api.spotify.com/v1/tracks/6koWevx9MqN6efQ6qreIbm,https://api.spotify.com/v1/audio-analysis/6koWevx9MqN6efQ6qreIbm,316919,4
86,4AYpY2kqEQk4IcwsdzLlR7,Arise,Phlocalyst,Loss for words,0.669,0.306,2,-9.112,0,0.0872,0.481,0.00491,0.0762,0.227,170.055,audio_features,spotify:track:4AYpY2kqEQk4IcwsdzLlR7,https://api.spotify.com/v1/tracks/4AYpY2kqEQk4IcwsdzLlR7,https://api.spotify.com/v1/audio-analysis/4AYpY2kqEQk4IcwsdzLlR7,174500,4
87,6VfRvY8RmH4zfqJqcKqlu8,777,Dontcry,Loss for words,0.799,0.231,5,-13.294,0,0.0613,0.598,0.841,0.12,0.15,81.937,audio_features,spotify:track:6VfRvY8RmH4zfqJqcKqlu8,https://api.spotify.com/v1/tracks/6VfRvY8RmH4zfqJqcKqlu8,https://api.spotify.com/v1/audio-analysis/6VfRvY8RmH4zfqJqcKqlu8,106372,4
88,1GyWQlCofyRmL4TbEG1CyV,recourse,obli,Loss for words,0.665,0.783,2,-7.074,1,0.087,0.795,0.907,0.27,0.528,178.04,audio_features,spotify:track:1GyWQlCofyRmL4TbEG1CyV,https://api.spotify.com/v1/tracks/1GyWQlCofyRmL4TbEG1CyV,https://api.spotify.com/v1/audio-analysis/1GyWQlCofyRmL4TbEG1CyV,239417,4
89,29nWlq0PgQvHqtDy54KHQz,Everything Stays,Lucid Green,Loss for words,0.623,0.278,4,-12.145,0,0.0796,0.774,0.834,0.125,0.153,76.977,audio_features,spotify:track:29nWlq0PgQvHqtDy54KHQz,https://api.spotify.com/v1/tracks/29nWlq0PgQvHqtDy54KHQz,https://api.spotify.com/v1/audio-analysis/29nWlq0PgQvHqtDy54KHQz,179221,4
90,2h2s62yHkjcB2icZMZG3L4,Phew,Jules Hiero,Loss for words,0.76,0.731,7,-7.041,0,0.0515,0.352,0.652,0.144,0.471,87.996,audio_features,spotify:track:2h2s62yHkjcB2icZMZG3L4,https://api.spotify.com/v1/tracks/2h2s62yHkjcB2icZMZG3L4,https://api.spotify.com/v1/audio-analysis/2h2s62yHkjcB2icZMZG3L4,122727,4
91,6RuhRh7XggXIUV9fKw8ORY,You'll Never Know - Instrumental,Hi-Gloss,Loss for words,0.799,0.514,6,-15.621,0,0.0746,0.0107,0.86,0.153,0.574,98.444,audio_features,spotify:track:6RuhRh7XggXIUV9fKw8ORY,https://api.spotify.com/v1/tracks/6RuhRh7XggXIUV9fKw8ORY,https://api.spotify.com/v1/audio-analysis/6RuhRh7XggXIUV9fKw8ORY,421320,4
0,2LGkucdnFl49H5gASeDvuQ,World To Come - Extended Mix,Collé,Intermission Expedition,0.718,0.894,9,-8.921,0,0.0685,0.000506,0.732,0.0481,0.104,121.995,audio_features,spotify:track:2LGkucdnFl49H5gASeDvuQ,https://api.spotify.com/v1/tracks/2LGkucdnFl49H5gASeDvuQ,https://api.spotify.com/v1/audio-analysis/2LGkucdnFl49H5gASeDvuQ,409409,4
1,5SOJIEODUOZpmI7R0iZ0lu,Heavy - Mixed,Joseph Ashworth,Intermission Expedition,0.693,0.978,1,-8.964,1,0.0406,0.00623,0.826,0.106,0.288,121.016,audio_features,spotify:track:5SOJIEODUOZpmI7R0iZ0lu,https://api.spotify.com/v1/tracks/5SOJIEODUOZpmI7R0iZ0lu,https://api.spotify.com/v1/audio-analysis/5SOJIEODUOZpmI7R0iZ0lu,236947,4
2,4Z8upRaS32UJGZavXgPjpf,All The Time - Jody Wisternoff & James Grant Rework [Mixed],Ole Biege,Intermission Expedition,0.633,0.925,0,-8.387,0,0.0347,0.288,0.822,0.0879,0.309,116.993,audio_features,spotify:track:4Z8upRaS32UJGZavXgPjpf,https://api.spotify.com/v1/tracks/4Z8upRaS32UJGZavXgPjpf,https://api.spotify.com/v1/audio-analysis/4Z8upRaS32UJGZavXgPjpf,164093,4
3,7yLpUdGa76usENji6lSIHO,2020 Souls,Aaaron,Intermission Expedition,0.803,0.742,5,-11.683,1,0.0404,0.00248,0.91,0.145,0.155,121.011,audio_features,spotify:track:7yLpUdGa76usENji6lSIHO,https://api.spotify.com/v1/tracks/7yLpUdGa76usENji6lSIHO,https://api.spotify.com/v1/audio-analysis/7yLpUdGa76usENji6lSIHO,398898,4
4,60tw9qc0wL6GINqX4fLwlY,New Order,Marino Canal,Intermission Expedition,0.81,0.743,4,-12.741,0,0.0451,4.12e-05,0.891,0.0411,0.295,123.004,audio_features,spotify:track:60tw9qc0wL6GINqX4fLwlY,https://api.spotify.com/v1/tracks/60tw9qc0wL6GINqX4fLwlY,https://api.spotify.com/v1/audio-analysis/60tw9qc0wL6GINqX4fLwlY,402404,4
5,73cn6vDBBOS74HXf27l9t4,Parallel Jalebi,Four Tet,Intermission Expedition,0.653,0.7,11,-15.138,0,0.038,0.692,0.859,0.102,0.51,132.944,audio_features,spotify:track:73cn6vDBBOS74HXf27l9t4,https://api.spotify.com/v1/tracks/73cn6vDBBOS74HXf27l9t4,https://api.spotify.com/v1/audio-analysis/73cn6vDBBOS74HXf27l9t4,233883,4
6,5J3imo2wFfdoQIQFD7o60q,Earthlings,Stan Kolev,Intermission Expedition,0.703,0.673,7,-11.803,1,0.045,0.245,0.874,0.117,0.543,120.996,audio_features,spotify:track:5J3imo2wFfdoQIQFD7o60q,https://api.spotify.com/v1/tracks/5J3imo2wFfdoQIQFD7o60q,https://api.spotify.com/v1/audio-analysis/5J3imo2wFfdoQIQFD7o60q,434167,4
7,0dtDgjXBCC56cebuYpWZTz,Tierra,Paradoks,Intermission Expedition,0.759,0.867,1,-10.807,1,0.044,0.000523,0.85,0.122,0.0857,122.999,audio_features,spotify:track:0dtDgjXBCC56cebuYpWZTz,https://api.spotify.com/v1/tracks/0dtDgjXBCC56cebuYpWZTz,https://api.spotify.com/v1/audio-analysis/0dtDgjXBCC56cebuYpWZTz,409025,4
8,2TeHsgihhpRsM6KZt5KZss,Lisse,KAASI,Intermission Expedition,0.967,0.528,11,-11.038,1,0.321,0.298,0.000175,0.196,0.243,118.012,audio_features,spotify:track:2TeHsgihhpRsM6KZt5KZss,https://api.spotify.com/v1/tracks/2TeHsgihhpRsM6KZt5KZss,https://api.spotify.com/v1/audio-analysis/2TeHsgihhpRsM6KZt5KZss,329492,4
9,6aLyKJZu1H1kCmYB60J1h7,Strain,Marino Canal,Intermission Expedition,0.828,0.701,1,-10.899,1,0.0492,0.000189,0.859,0.12,0.397,123.031,audio_features,spotify:track:6aLyKJZu1H1kCmYB60J1h7,https://api.spotify.com/v1/tracks/6aLyKJZu1H1kCmYB60J1h7,https://api.spotify.com/v1/audio-analysis/6aLyKJZu1H1kCmYB60J1h7,398697,4
10,21kTLPrFYH8KuxdJvmvYXK,Rhy,Tim Engelhardt,Intermission Expedition,0.779,0.401,5,-12.35,0,0.0666,0.00422,0.891,0.109,0.113,122.998,audio_features,spotify:track:21kTLPrFYH8KuxdJvmvYXK,https://api.spotify.com/v1/tracks/21kTLPrFYH8KuxdJvmvYXK,https://api.spotify.com/v1/audio-analysis/21kTLPrFYH8KuxdJvmvYXK,440939,4
11,4jUuV9Bhe5E8nFiRQPvADZ,Wooma,Ryan Murgatroyd,Intermission Expedition,0.611,0.825,7,-7.515,1,0.036,0.052,0.882,0.64,0.0391,118.001,audio_features,spotify:track:4jUuV9Bhe5E8nFiRQPvADZ,https://api.spotify.com/v1/tracks/4jUuV9Bhe5E8nFiRQPvADZ,https://api.spotify.com/v1/audio-analysis/4jUuV9Bhe5E8nFiRQPvADZ,351864,4
12,2BklnhMhd0Z2mpxMohrTAN,Aksor - Extended Mix,Weltmusik,Intermission Expedition,0.643,0.806,6,-8.875,0,0.0405,0.0326,0.731,0.0827,0.0377,121.963,audio_features,spotify:track:2BklnhMhd0Z2mpxMohrTAN,https://api.spotify.com/v1/tracks/2BklnhMhd0Z2mpxMohrTAN,https://api.spotify.com/v1/audio-analysis/2BklnhMhd0Z2mpxMohrTAN,349180,4
13,09lJNjz88Furm48YysbRyf,Lift of Love,Roy Rosenfeld,Intermission Expedition,0.805,0.549,11,-8.995,0,0.0622,0.0011,0.595,0.0468,0.518,122.005,audio_features,spotify:track:09lJNjz88Furm48YysbRyf,https://api.spotify.com/v1/tracks/09lJNjz88Furm48YysbRyf,https://api.spotify.com/v1/audio-analysis/09lJNjz88Furm48YysbRyf,474126,4
