,id,name,artist,artist id,playlist id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,abstract beats,abstract hip hop,aesthetic rap,afrofuturism,ai,alabama indie,alabama rap,alt z,alternative americana,alternative country,alternative dance,alternative emo,alternative hip hop,alternative r&b,alternative rock,ambeat,ambient folk,ambient house,ambient idm,ambient pop,ambient post-rock,ambient techno,anthem emo,anti-folk,art pop,art rock,asheville indie,atl hip hop,atl trap,atlanta indie,auckland indie,aussietronica,austin americana,austin hip hop,austindie,australian alternative rock,australian dance,australian electropop,australian garage punk,australian hip hop,australian house,australian indie,australian pop,australian post-punk,australian psych,baltimore indie,baroque pop,bass house,bass trap,baton rouge rap,battle rap,bay area indie,bedroom pop,bedroom soul,boom bap,boston electronic,boston hip hop,boy band,brazilian house,brazilian indie,bristol electronic,british singer-songwriter,british soul,britpop,broken beat,brooklyn indie,brostep,bubble trance,bubblegrunge,buffalo hip hop,cali rap,cambridgeshire indie,canadian contemporary r&b,canadian electronic,canadian electropop,canadian hip hop,canadian house,canadian pop,canadian trap,chamber pop,chamber psych,channel islands indie,charlotte nc indie,charlottesville indie,chicago indie,chicago rap,chill pop,chill r&b,chillhop,chillstep,chillwave,classic house,classic progressive house,cleveland indie,cologne electronic,colombian indie,complextro,conscious hip hop,crunk,dance pop,dance-punk,danish electronic,danish electropop,danish indie,dark disco,dark minimal techno,dark progressive house,dark trap,deconstructed club,deep disco house,deep euro house,deep groove house,deep house,deep new americana,deep soul house,deep southern trap,deep tech house,deep techno,deep tropical house,deep underground hip hop,deep uplifting trance,destroy techno,detroit hip hop,detroit indie,dirty south rap,disco,disco house,dmv rap,downtempo,dream pop,dreamo,drill,dutch hip hop,dutch indie,dutch indie rock,dutch pop,dutch rap pop,east coast hip hop,ecuadorian indie,edm,edmonton indie,electra,electro house,electro-pop francais,electroclash,electronic trap,electronica,electropop,emo rap,english indie rock,escape room,ethnotronica,eugene indie,experimental,experimental hip hop,experimental house,experimental pop,experimental r&b,filter house,filthstep,finnish edm,finnish electro,float house,focus beats,focus trance,folk punk,folk-pop,folktronica,footwork,frankfurt electronic,freak folk,french indie pop,french indietronica,french psychedelic,french shoegaze,french synthpop,french tech house,funk,funky house,funky tech house,future bass,future funk,future garage,gangster rap,garage psych,garage rock revival,gauze pop,german dance,german dark minimal techno,german house,german indie,german indie rock,german tech house,german techno,glitch,greek house,halftime dnb,hamburg electronic,hardcore hip hop,hardcore techno,high-tech minimal,hip hop,hip-hop experimental,house,hyperpop,icelandic indie,indian electronic,indian indie,indiana hip hop,indie anthem-folk,indie electropop,indie folk,indie garage rock,indie hip hop,indie jazz,indie pop,indie poptimism,indie punk,indie quebecois,indie r&b,indie rock,indie shoegaze,indie soul,indie surf,indietronica,israeli pop,israeli techno,italian techno,jamtronica,japanese chillhop,jazz boom bap,jazz funk,jazz pop,jazz rap,jazztronica,kawaii future bass,kiwi rock,korean dream pop,la indie,la pop,laboratorio,latin tech house,latintronica,leipzig electronic,lgbtq+ hip hop,liverpool indie,livetronica,lo-fi beats,lo-fi cover,lo-fi house,lo-fi indie,lo-fi jazzhop,london indie,mellow gold,melodic rap,melodic techno,memphis hip hop,metropopolis,microhouse,minimal melodic techno,minimal tech house,minimal techno,minnesota hip hop,modern alternative pop,modern alternative rock,modern folk rock,modern indie pop,modern jangle pop,modern rock,montreal indie,munich electronic,neo mellow,neo soul,neo-psychedelic,new beat,new delhi indie,new french touch,new jersey indie,new jersey rap,new rave,nice indie,ninja,north carolina hip hop,nu disco,nz pop,ohio hip hop,okc indie,old school atlanta hip hop,organic electronic,organic house,orlando indie,outsider house,oxford indie,philly rap,phonk,pinoy r&b,pittsburgh rap,plugg,pop,pop dance,pop edm,pop electronico,pop rap,pop soul,popping,portland hip hop,portland indie,post-disco,post-teen pop,progressive breaks,progressive electro house,progressive house,progressive trance house,psychedelic hip hop,psychedelic soul,r&b,rap,rock,scottish electronic,seattle hip hop,serbian electronic,shimmer pop,shiver pop,slap house,small room,soft rock,soul,soul flow,south african electronic,southern hip hop,spanish techno,stockholm indie,stomp and holler,swedish electronic,swedish house,swiss house,swiss techno,sydney indie,tech house,techno,tennessee hip hop,trance,trap,trap beats,trap queen,trap soul,tropical house,uk alternative hip hop,uk alternative pop,uk contemporary r&b,uk dance,uk hip hop,uk house,uk pop,uk tech house,underground hip hop,underground rap,vapor pop,vapor soul,vapor twitch,vaporwave,vienna indie,viral rap,vocal house,wave,wonky
10,78jIj6Ph2364zg1ZVIvbIN,Howling - Âme Remix,Howling,3WTWOrIS77vY3hkCFqTyIw,søndag,0.615,0.549,6,-10.731,0,0.0321,0.00628,0.0558,0.111,0.125,124.979,audio_features,spotify:track:78jIj6Ph2364zg1ZVIvbIN,https://api.spotify.com/v1/tracks/78jIj6Ph2364zg1ZVIvbIN,https://api.spotify.com/v1/audio-analysis/78jIj6Ph2364zg1ZVIvbIN,485221,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,4QhWbupniDd44EDtnh2bFJ,Pyramids,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,søndag,0.4,0.65,5,-6.104,0,0.0466,0.0118,7.62e-05,0.791,0.15,107.989,audio_features,spotify:track:4QhWbupniDd44EDtnh2bFJ,https://api.spotify.com/v1/tracks/4QhWbupniDd44EDtnh2bFJ,https://api.spotify.com/v1/audio-analysis/4QhWbupniDd44EDtnh2bFJ,592920,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0ZPPbwJD2WVU8HdMsVtChk,Radio Silence,James Blake,53KwLdlmrlCelAZMaLVZqU,søndag,0.532,0.412,2,-9.641,1,0.0319,0.773,0.0234,0.106,0.417,120.086,audio_features,spotify:track:0ZPPbwJD2WVU8HdMsVtChk,https://api.spotify.com/v1/tracks/0ZPPbwJD2WVU8HdMsVtChk,https://api.spotify.com/v1/audio-analysis/0ZPPbwJD2WVU8HdMsVtChk,240537,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,5k8LB57xOq8UUNVaKWSqrf,Futura Free,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,søndag,0.266,0.678,1,-12.364,1,0.508,0.769,9.37e-05,0.503,0.201,83.434,audio_features,spotify:track:5k8LB57xOq8UUNVaKWSqrf,https://api.spotify.com/v1/tracks/5k8LB57xOq8UUNVaKWSqrf,https://api.spotify.com/v1/audio-analysis/5k8LB57xOq8UUNVaKWSqrf,564166,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0TLAptKgYxe7F0KewWH6X6,I Need A Forest Fire,James Blake,53KwLdlmrlCelAZMaLVZqU,søndag,0.293,0.29,2,-11.596,1,0.0454,0.696,0.875,0.1,0.0373,128.276,audio_features,spotify:track:0TLAptKgYxe7F0KewWH6X6,https://api.spotify.com/v1/tracks/0TLAptKgYxe7F0KewWH6X6,https://api.spotify.com/v1/audio-analysis/0TLAptKgYxe7F0KewWH6X6,257220,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,18YB1U2346cnPCBAbmga8h,What More Can I Say,NxWorries,6PEMFpe3PTOksdV4ZXUpbE,søndag,0.455,0.524,9,-5.691,0,0.147,0.147,0.0,0.161,0.584,74.885,audio_features,spotify:track:18YB1U2346cnPCBAbmga8h,https://api.spotify.com/v1/tracks/18YB1U2346cnPCBAbmga8h,https://api.spotify.com/v1/audio-analysis/18YB1U2346cnPCBAbmga8h,156133,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1Vc5DCIMM4RDDhyMGOrsFx,Pass The Hours,MorMor,63vaeIIBKIe9zT91EORVbr,søndag,0.778,0.639,6,-5.985,0,0.0292,0.179,0.000934,0.322,0.543,119.977,audio_features,spotify:track:1Vc5DCIMM4RDDhyMGOrsFx,https://api.spotify.com/v1/tracks/1Vc5DCIMM4RDDhyMGOrsFx,https://api.spotify.com/v1/audio-analysis/1Vc5DCIMM4RDDhyMGOrsFx,223440,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,4xskW9IiPAhklhclZfU5Am,Heaven's Only Wishful - Extended Version,MorMor,63vaeIIBKIe9zT91EORVbr,søndag,0.811,0.424,4,-6.798,0,0.0321,0.00457,0.4,0.0802,0.831,99.992,audio_features,spotify:track:4xskW9IiPAhklhclZfU5Am,https://api.spotify.com/v1/tracks/4xskW9IiPAhklhclZfU5Am,https://api.spotify.com/v1/audio-analysis/4xskW9IiPAhklhclZfU5Am,321764,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,5B0gYfKD10F24kzbAEhgEs,Nothing But You (feat. Donnie Sloan & Ricky Ducati),Devault,1VBAKMui4zm5MnBWNn3NbL,søndag,0.603,0.632,6,-9.499,1,0.0408,0.46,0.000218,0.0982,0.27,110.998,audio_features,spotify:track:5B0gYfKD10F24kzbAEhgEs,https://api.spotify.com/v1/tracks/5B0gYfKD10F24kzbAEhgEs,https://api.spotify.com/v1/audio-analysis/5B0gYfKD10F24kzbAEhgEs,271200,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,3R73Y7X53MIQZWnKloWq5i,Monte Carlo (feat. WET),Toro y Moi,6O4EGCCb6DoIiR6B1QCQgp,søndag,0.653,0.381,1,-8.967,1,0.0512,0.0821,7.29e-05,0.175,0.133,140.08,audio_features,spotify:track:3R73Y7X53MIQZWnKloWq5i,https://api.spotify.com/v1/tracks/3R73Y7X53MIQZWnKloWq5i,https://api.spotify.com/v1/audio-analysis/3R73Y7X53MIQZWnKloWq5i,125133,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,7qbiv0tWyEdpraOsEUkxpc,Infinite Games,Zola Blood,3oxkIoEAyXXQlLTZXlffLJ,søndag,0.51,0.497,7,-9.823,1,0.0396,0.188,0.849,0.126,0.152,111.095,audio_features,spotify:track:7qbiv0tWyEdpraOsEUkxpc,https://api.spotify.com/v1/tracks/7qbiv0tWyEdpraOsEUkxpc,https://api.spotify.com/v1/audio-analysis/7qbiv0tWyEdpraOsEUkxpc,280600,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
21,3ygql6KR9wduUOiOMo1xCC,Cut My Hair,Mounika.,2FdGoGN8SKxgxhUlP9aMDO,søndag,0.824,0.296,10,-13.56,1,0.138,0.316,0.0115,0.0742,0.287,75.008,audio_features,spotify:track:3ygql6KR9wduUOiOMo1xCC,https://api.spotify.com/v1/tracks/3ygql6KR9wduUOiOMo1xCC,https://api.spotify.com/v1/audio-analysis/3ygql6KR9wduUOiOMo1xCC,127138,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
